2026-04-25T15:29:03.784070 | 2026-04-25 | FACT-2026-04-25-0039 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664816 | 2026-04-26 | FACT-2026-04-26-0422 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664817 | 2026-04-26 | FACT-2026-04-26-0423 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664818 | 2026-04-26 | FACT-2026-04-26-0424 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664819 | 2026-04-26 | FACT-2026-04-26-0425 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664820 | 2026-04-26 | FACT-2026-04-26-0426 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664821 | 2026-04-26 | FACT-2026-04-26-0427 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664823 | 2026-04-26 | FACT-2026-04-26-0428 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664824 | 2026-04-26 | FACT-2026-04-26-0429 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664825 | 2026-04-26 | FACT-2026-04-26-0430 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664825 | 2026-04-26 | FACT-2026-04-26-0431 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664826 | 2026-04-26 | FACT-2026-04-26-0432 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664828 | 2026-04-26 | FACT-2026-04-26-0433 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664829 | 2026-04-26 | FACT-2026-04-26-0434 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664830 | 2026-04-26 | FACT-2026-04-26-0435 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664831 | 2026-04-26 | FACT-2026-04-26-0436 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664832 | 2026-04-26 | FACT-2026-04-26-0437 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664833 | 2026-04-26 | FACT-2026-04-26-0438 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664834 | 2026-04-26 | FACT-2026-04-26-0439 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664834 | 2026-04-26 | FACT-2026-04-26-0440 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664835 | 2026-04-26 | FACT-2026-04-26-0441 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664836 | 2026-04-26 | FACT-2026-04-26-0442 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664837 | 2026-04-26 | FACT-2026-04-26-0443 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664838 | 2026-04-26 | FACT-2026-04-26-0444 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664839 | 2026-04-26 | FACT-2026-04-26-0445 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664840 | 2026-04-26 | FACT-2026-04-26-0446 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664841 | 2026-04-26 | FACT-2026-04-26-0447 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664842 | 2026-04-26 | FACT-2026-04-26-0448 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664843 | 2026-04-26 | FACT-2026-04-26-0449 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664844 | 2026-04-26 | FACT-2026-04-26-0450 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664845 | 2026-04-26 | FACT-2026-04-26-0451 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664874 | 2026-04-26 | FACT-2026-04-26-0452 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664875 | 2026-04-26 | FACT-2026-04-26-0453 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664876 | 2026-04-26 | FACT-2026-04-26-0454 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664877 | 2026-04-26 | FACT-2026-04-26-0455 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664878 | 2026-04-26 | FACT-2026-04-26-0456 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664879 | 2026-04-26 | FACT-2026-04-26-0457 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664880 | 2026-04-26 | FACT-2026-04-26-0458 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664881 | 2026-04-26 | FACT-2026-04-26-0459 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664882 | 2026-04-26 | FACT-2026-04-26-0460 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664883 | 2026-04-26 | FACT-2026-04-26-0461 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664884 | 2026-04-26 | FACT-2026-04-26-0462 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664885 | 2026-04-26 | FACT-2026-04-26-0463 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664886 | 2026-04-26 | FACT-2026-04-26-0464 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664887 | 2026-04-26 | FACT-2026-04-26-0465 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664887 | 2026-04-26 | FACT-2026-04-26-0466 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664888 | 2026-04-26 | FACT-2026-04-26-0467 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664889 | 2026-04-26 | FACT-2026-04-26-0468 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664890 | 2026-04-26 | FACT-2026-04-26-0469 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664891 | 2026-04-26 | FACT-2026-04-26-0470 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664892 | 2026-04-26 | FACT-2026-04-26-0471 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664893 | 2026-04-26 | FACT-2026-04-26-0472 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664894 | 2026-04-26 | FACT-2026-04-26-0473 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664895 | 2026-04-26 | FACT-2026-04-26-0474 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664896 | 2026-04-26 | FACT-2026-04-26-0475 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664897 | 2026-04-26 | FACT-2026-04-26-0476 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664898 | 2026-04-26 | FACT-2026-04-26-0477 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664899 | 2026-04-26 | FACT-2026-04-26-0478 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664900 | 2026-04-26 | FACT-2026-04-26-0479 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664900 | 2026-04-26 | FACT-2026-04-26-0480 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664901 | 2026-04-26 | FACT-2026-04-26-0481 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664902 | 2026-04-26 | FACT-2026-04-26-0482 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664903 | 2026-04-26 | FACT-2026-04-26-0483 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664904 | 2026-04-26 | FACT-2026-04-26-0484 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664905 | 2026-04-26 | FACT-2026-04-26-0485 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664906 | 2026-04-26 | FACT-2026-04-26-0486 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664907 | 2026-04-26 | FACT-2026-04-26-0487 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664908 | 2026-04-26 | FACT-2026-04-26-0488 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664909 | 2026-04-26 | FACT-2026-04-26-0489 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664910 | 2026-04-26 | FACT-2026-04-26-0490 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664912 | 2026-04-26 | FACT-2026-04-26-0491 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664912 | 2026-04-26 | FACT-2026-04-26-0492 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664913 | 2026-04-26 | FACT-2026-04-26-0493 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664914 | 2026-04-26 | FACT-2026-04-26-0494 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664915 | 2026-04-26 | FACT-2026-04-26-0495 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664916 | 2026-04-26 | FACT-2026-04-26-0496 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664917 | 2026-04-26 | FACT-2026-04-26-0497 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664918 | 2026-04-26 | FACT-2026-04-26-0498 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664918 | 2026-04-26 | FACT-2026-04-26-0499 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664919 | 2026-04-26 | FACT-2026-04-26-0500 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664920 | 2026-04-26 | FACT-2026-04-26-0501 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664921 | 2026-04-26 | FACT-2026-04-26-0502 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664922 | 2026-04-26 | FACT-2026-04-26-0503 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664923 | 2026-04-26 | FACT-2026-04-26-0504 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664924 | 2026-04-26 | FACT-2026-04-26-0505 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664925 | 2026-04-26 | FACT-2026-04-26-0506 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664925 | 2026-04-26 | FACT-2026-04-26-0507 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664926 | 2026-04-26 | FACT-2026-04-26-0508 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664927 | 2026-04-26 | FACT-2026-04-26-0509 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664928 | 2026-04-26 | FACT-2026-04-26-0510 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664929 | 2026-04-26 | FACT-2026-04-26-0511 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664930 | 2026-04-26 | FACT-2026-04-26-0512 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664930 | 2026-04-26 | FACT-2026-04-26-0513 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664931 | 2026-04-26 | FACT-2026-04-26-0514 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664932 | 2026-04-26 | FACT-2026-04-26-0515 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664940 | 2026-04-26 | FACT-2026-04-26-0516 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664942 | 2026-04-26 | FACT-2026-04-26-0517 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664943 | 2026-04-26 | FACT-2026-04-26-0518 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664944 | 2026-04-26 | FACT-2026-04-26-0519 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664944 | 2026-04-26 | FACT-2026-04-26-0520 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664945 | 2026-04-26 | FACT-2026-04-26-0521 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664946 | 2026-04-26 | FACT-2026-04-26-0522 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664947 | 2026-04-26 | FACT-2026-04-26-0523 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664948 | 2026-04-26 | FACT-2026-04-26-0524 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664949 | 2026-04-26 | FACT-2026-04-26-0525 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664950 | 2026-04-26 | FACT-2026-04-26-0526 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664950 | 2026-04-26 | FACT-2026-04-26-0527 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664951 | 2026-04-26 | FACT-2026-04-26-0528 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664952 | 2026-04-26 | FACT-2026-04-26-0529 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664953 | 2026-04-26 | FACT-2026-04-26-0530 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664954 | 2026-04-26 | FACT-2026-04-26-0531 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664955 | 2026-04-26 | FACT-2026-04-26-0532 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664956 | 2026-04-26 | FACT-2026-04-26-0533 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664956 | 2026-04-26 | FACT-2026-04-26-0534 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664957 | 2026-04-26 | FACT-2026-04-26-0535 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664958 | 2026-04-26 | FACT-2026-04-26-0536 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664959 | 2026-04-26 | FACT-2026-04-26-0537 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664960 | 2026-04-26 | FACT-2026-04-26-0538 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664961 | 2026-04-26 | FACT-2026-04-26-0539 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664962 | 2026-04-26 | FACT-2026-04-26-0540 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664962 | 2026-04-26 | FACT-2026-04-26-0541 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664963 | 2026-04-26 | FACT-2026-04-26-0542 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664964 | 2026-04-26 | FACT-2026-04-26-0543 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664965 | 2026-04-26 | FACT-2026-04-26-0544 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664966 | 2026-04-26 | FACT-2026-04-26-0545 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664967 | 2026-04-26 | FACT-2026-04-26-0546 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664968 | 2026-04-26 | FACT-2026-04-26-0547 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664969 | 2026-04-26 | FACT-2026-04-26-0548 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664969 | 2026-04-26 | FACT-2026-04-26-0549 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664970 | 2026-04-26 | FACT-2026-04-26-0550 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664971 | 2026-04-26 | FACT-2026-04-26-0551 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664972 | 2026-04-26 | FACT-2026-04-26-0552 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664973 | 2026-04-26 | FACT-2026-04-26-0553 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664974 | 2026-04-26 | FACT-2026-04-26-0554 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664975 | 2026-04-26 | FACT-2026-04-26-0555 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664976 | 2026-04-26 | FACT-2026-04-26-0556 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664977 | 2026-04-26 | FACT-2026-04-26-0557 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664978 | 2026-04-26 | FACT-2026-04-26-0558 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664979 | 2026-04-26 | FACT-2026-04-26-0559 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664980 | 2026-04-26 | FACT-2026-04-26-0560 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664981 | 2026-04-26 | FACT-2026-04-26-0561 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664982 | 2026-04-26 | FACT-2026-04-26-0562 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664983 | 2026-04-26 | FACT-2026-04-26-0563 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664984 | 2026-04-26 | FACT-2026-04-26-0564 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664985 | 2026-04-26 | FACT-2026-04-26-0565 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664986 | 2026-04-26 | FACT-2026-04-26-0566 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664987 | 2026-04-26 | FACT-2026-04-26-0567 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664987 | 2026-04-26 | FACT-2026-04-26-0568 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664988 | 2026-04-26 | FACT-2026-04-26-0569 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664989 | 2026-04-26 | FACT-2026-04-26-0570 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664990 | 2026-04-26 | FACT-2026-04-26-0571 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664991 | 2026-04-26 | FACT-2026-04-26-0572 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664992 | 2026-04-26 | FACT-2026-04-26-0573 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664993 | 2026-04-26 | FACT-2026-04-26-0574 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664993 | 2026-04-26 | FACT-2026-04-26-0575 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664994 | 2026-04-26 | FACT-2026-04-26-0576 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664995 | 2026-04-26 | FACT-2026-04-26-0577 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664996 | 2026-04-26 | FACT-2026-04-26-0578 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.664997 | 2026-04-26 | FACT-2026-04-26-0579 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
2026-04-27T02:01:17.665013 | 2026-04-26 | FACT-2026-04-26-0580 | skip | 旧事实置信度更高(0.75 >= 0.75)，需用户确认
